date,open,high,low,close,volume,SMA_20,sma_20,SMA_50,sma_50,SMA_200,sma_200,RSI_14,MACD_line,MACD_signal,MACD_hist,RSI_21,signal,positions,RSI_8,RSI_10,RSI_13,RSI_20,RSI_15,RSI_18,RSI_12,RSI_17,RSI_7,RSI_19,RSI_11,RSI_9,RSI_16,ATR_18,atr,position,price_return,strategy_return,equity,pnl,cumulative_pnl,position_size_units,position_size_units_signed,notional_exposure,stop_loss_price,take_profit_price,drawdown_pct,halt_trading,risk_adjusted_signal,strategy_returns,cumulative_returns,drawdown
2023-12-27,192.49,193.5,191.09,193.15,48087700,193.969,193.969,185.9714,185.9714,179.08525,179.08525,53.29196039451441,2.0294481142448433,2.846379746913837,-0.8169316326689939,56.160844595754696,0,0.0,44.40770235456383,48.57412250844023,52.43006950190279,55.97314332641293,53.9996096160612,55.42850219294501,51.383347343542475,55.04864037670759,41.56877360910342,55.73252559316015,50.11399416758243,46.70086802778384,54.578189391228506,2.8200000000000025,2.8200000000000025,0.0,0.0005180005180005498,0.0,100012.00694000005,0.0,19236.680573071877,59.04346831388693,0.0,0.0,188.779,202.3291,-0.002791045280736094,False,0,0.0,0.00012006940000053312,2.005584824584794e-06
2023-12-28,194.14,194.66,193.17,193.58,34049900,194.17950000000002,194.17950000000002,186.3,186.3,179.2902,179.2902,54.48147077199364,1.8237098582297904,2.641845769177028,-0.8181359109472375,56.83846085665928,0,0.0,47.368267539049036,50.595310279766736,53.76045501187078,56.69510219272329,55.07412540276399,56.25960655006223,52.889373735234784,55.947790629062446,45.33162445741294,56.50517708255399,51.84356730135766,49.114094725153365,55.55739600480583,2.774444444444446,2.774444444444446,0.0,0.0022262490292519477,0.0,100012.00694000005,0.0,19236.680573071877,60.012944565736916,0.0,0.0,189.2796111111111,202.6108166666667,-0.002791045280736094,False,0,0.0,0.00012006940000053312,2.005584824584794e-06
2023-12-29,193.9,194.4,191.73,192.53,42672148,194.3085,194.3085,186.6338,186.6338,179.4879,179.4879,51.06184467676817,1.557975214819379,2.425071658305498,-0.867096443486119,54.6717797553658,0,0.0,41.2393398338157,45.719926494149185,50.05711367165859,54.40208375204491,51.90221272092857,53.67204379718475,48.85766078853674,53.18753633206829,38.304338830229334,54.07253845410527,47.42686484646962,43.68103731441021,52.60363586294126,2.7122222222222234,2.7122222222222234,0.0,-0.00542411406137,-0.0,100012.00694000005,0.0,19236.680573071877,61.389726579535065,0.0,0.0,188.32605555555554,201.35828333333333,-0.002791045280736094,False,0,0.0,0.00012006940000053312,2.005584824584794e-06
2024-01-02,187.15,188.44,183.89,185.64,82488700,194.02849999999998,194.02849999999998,186.8374,186.8374,179.63685,179.63685,35.37236594240508,0.7823942239443227,2.096536171433263,-1.3141419474889404,43.299349543803444,1,1.0,20.930183010005038,26.853571216890785,33.602328676718486,42.522801707455585,36.94324069830949,40.674304031337996,31.609127512273673,39.574839384141875,17.516477485720472,41.65209223768615,29.367747734938746,24.045210839363406,38.337274396074974,2.916111111111113,2.916111111111113,0.0,-0.0357866306549629,-0.0,100012.00694000005,0.0,19236.680573071877,57.09747478782437,57.09747478782437,10599.575219611716,181.12002777777775,195.13194166666665,-0.002791045280736094,False,1,0.0,0.00012006940000053312,2.005584824584794e-06
2024-01-03,184.22,185.88,183.43,184.25,58414500,193.7695,193.7695,187.0648,187.0648,179.78310000000002,179.78310000000002,33.15880660577713,0.05494593509411061,1.6882181241654326,-1.633272189071322,41.47196656384674,1,0.0,18.795993414786878,24.579957496075906,31.350049008343234,40.63835959520077,34.776717865495925,38.67372868562945,29.33025768287348,37.51666106552829,15.532464223271319,39.70971370082363,27.079509904325064,21.819126086433513,36.22325376629559,2.905000000000003,2.905000000000003,1.0,-0.007487610428786873,-0.007487610428786873,100011.85272000005,-530.5157724443561,18706.16480062752,57.31586252845478,57.31586252845478,10560.447670867794,179.74725,193.70577500000002,-0.010257757449771764,False,1,-1.54201485114136e-06,0.00011852720000060657,2.0210018804545092e-06
2024-01-04,182.15,183.09,180.88,181.91,71983600,193.19400000000002,193.19400000000002,187.243,187.243,179.90565000000004,179.90565000000004,29.780180558308558,-0.7022850141200649,1.210117496508333,-1.912402510628398,38.592935361942345,1,0.0,15.713359077709342,21.219433743603048,27.935225337146846,37.67937899343717,31.450019114543025,35.55643556975532,25.900909072493633,34.32373828312765,12.70594143226296,36.67092135532041,23.664983546350015,18.564188567938473,32.95962993722294,2.943333333333336,2.943333333333336,1.0,-0.012700135685210334,-0.012700135685210334,100009.51272000006,-893.098494618549,17813.066306008972,56.5693931976765,56.5693931976765,10290.53831658933,177.3478333333333,191.49055,-0.02282761822354394,False,1,-2.3397226792232217e-05,9.51272000004888e-05,2.2549268625371434e-06
2024-01-05,181.99,182.76,180.17,181.18,62379700,192.637,192.637,187.39780000000002,187.39780000000002,180.01515000000003,180.01515000000003,28.79448623754618,-1.3457874955372233,0.6989364980992218,-2.044723993636445,37.73484965564386,1,0.0,14.845308738344443,20.25933580305268,26.94336394544065,36.799483546827815,30.475596566436224,34.63429209779737,24.909711964181668,33.38203731771506,11.916679457796548,35.769545767926445,22.683464474008574,17.640600740980545,32.00022618772468,2.958333333333335,2.958333333333335,1.0,-0.004012973448408452,-0.004012973448408452,100008.78272000006,-278.6161970391113,17534.45010896986,56.28256247160379,56.28256247160379,10197.274668605174,176.59458333333333,190.80937500000002,-0.026748985046130866,False,1,-7.299305637475939e-06,8.782720000066746e-05,2.3279034595113933e-06
2024-01-08,182.09,185.6,181.5,185.56,59144500,192.2015,192.2015,187.687,187.687,180.15380000000002,180.15380000000002,41.34010635032595,-1.4852177872967047,0.2621056410200364,-1.7473234283167411,45.38508301582479,0,-1.0,38.24035328972332,38.73836240397631,40.64236123741986,44.92269340407146,42.023272395799324,43.88059598437261,39.9511545993506,43.29920722758537,38.61031709269167,44.42165383924915,39.29953989137899,38.34541649448686,42.67882234810698,2.9655555555555555,2.9655555555555555,1.0,0.024174853736615542,0.024174853736615542,100013.16272000005,1671.697182234726,19206.147291204587,56.14549366078875,0.0,0.0,180.9633888888889,195.21288333333334,-0.003220784110608502,False,0,4.379615350647015e-05,0.00013162720000048367,1.890043877664782e-06
2024-01-09,183.92,185.15,182.73,185.14,42841809,191.673,191.673,188.05199999999996,188.05199999999996,180.28485,180.28485,40.6013873902615,-1.6110367590478916,-0.11252283899354917,-1.4985139200543425,44.830498564143774,0,0.0,37.122662825869504,37.80493529142628,39.86581548700892,44.34735110465096,41.31819457676633,43.25930296387141,39.13119478095627,42.652298565569886,37.34424133562754,43.824136400925056,38.42842287878189,37.33295555857712,42.00413488139152,2.9561111111111114,2.9561111111111114,0.0,-0.0022634188402673727,-0.0,100011.33880000006,0.0,19206.147291204587,56.32487223478488,0.0,0.0,180.55802777777777,194.76214166666665,-0.003220784110608502,False,0,-1.8236799541049287e-05,0.00011338800000060267,2.0723774047237685e-06
2024-01-10,184.35,186.4,183.92,186.19,46792908,191.3235,191.3235,188.4114,188.4114,180.41455000000002,180.41455000000002,43.327864921149306,-1.6074927994905863,-0.4115168310929566,-1.1959759683976297,46.54513137347528,0,0.0,41.9687737740238,41.70665131427506,42.8245099977091,46.1618917968386,43.84203436623922,45.30906250996755,42.35770516775694,44.841299732000884,42.81359398325517,45.74979095710309,41.96598704298399,41.66494100519869,44.350109254284575,2.911111111111113,2.911111111111113,0.0,0.005671383817651643,0.0,100011.33880000006,0.0,19206.147291204587,57.19554296971185,0.0,0.0,181.67777777777778,195.66566666666668,-0.003220784110608502,False,0,0.0,0.00011338800000060267,2.0723774047237685e-06
2024-01-11,186.54,187.05,183.62,185.59,49128408,190.8675,190.8675,188.71740000000003,188.71740000000003,180.55110000000002,180.55110000000002,42.13760421610571,-1.6342604346010603,-0.6560655517945774,-0.9781948828064829,45.693064643585906,0,0.0,39.95758717993801,40.1090742631372,41.55871077620468,45.27398387734513,42.717205824083884,44.33991771215533,41.00281987687331,43.825637942480064,40.4590881801614,44.823019226807716,40.50324253262701,39.89218066462038,43.28293914742338,2.9094444444444463,2.9094444444444463,0.0,-0.0032225146355873147,-0.0,100011.33880000006,0.0,19206.147291204587,57.22830726776592,0.0,0.0,181.0803611111111,195.06024166666668,-0.003220784110608502,False,0,0.0,0.00011338800000060267,2.0723774047237685e-06
2024-01-12,186.06,186.74,185.19,185.92,40477800,190.2655,190.2655,189.0204,189.0204,180.69244999999998,180.69244999999998,43.06402637002853,-1.6102833916294799,-0.8469091197615579,-0.763374271867922,46.26118379724241,0,0.0,41.71328708450011,41.478973450362936,42.57013880386719,45.8766929653433,43.57036251848028,45.024707717106786,42.11377516952164,44.559458732580524,42.48855446897326,45.464387750514526,41.73197326333539,41.43402263476243,44.07244652430795,2.91777777777778,2.91777777777778,0.0,0.0017781130448837335,0.0,100011.33880000006,0.0,19206.147291204587,57.064860084023245,0.0,0.0,181.39744444444443,195.41736666666665,-0.003220784110608502,False,0,0.0,0.00011338800000060267,2.0723774047237685e-06
2024-01-16,182.16,184.26,180.93,183.63,65603041,189.54149999999998,189.54149999999998,189.21359999999996,189.21359999999996,180.80675000000002,180.80675000000002,38.46198573872219,-1.7558252138981345,-1.0286923385888733,-0.7271328753092612,42.98469402104364,1,1.0,33.860864247470246,35.26036249353683,37.66914046295991,42.46083085377475,39.226564269396086,41.29199504181653,36.85937231891298,40.64468960192718,33.299473812068015,41.897113861019186,36.04905358744553,34.5210219512508,39.95555083305611,3.018333333333334,3.018333333333334,0.0,-0.012317125645438853,-0.0,100011.33880000006,0.0,19206.147291204587,55.16374841915889,55.16374841915889,10129.719122210146,178.95158333333333,193.454675,-0.003220784110608502,False,1,0.0,0.00011338800000060267,2.0723774047237685e-06
2024-01-17,181.27,182.93,180.3,182.68,47317433,188.797,188.797,189.31579999999997,189.31579999999997,180.90835000000004,180.90835000000004,36.70937444410422,-1.9256277787650617,-1.208079426624111,-0.7175483521409507,41.698260249183754,1,0.0,31.08639629836246,32.981189371138385,35.81600624408347,41.12372678647421,37.562080891650616,39.841162242969375,34.88936026903454,39.12943071611592,30.144188623034836,40.505408366590736,33.939965120108894,32.027180423271034,38.36954002168263,3.144444444444444,3.144444444444444,1.0,-0.005173446604585297,-0.005173446604585297,100012.56753000006,-366.39356274380407,18839.753728460782,52.95135073521032,52.95135073521032,9673.152752308222,177.8061111111111,192.91516666666666,-0.008377568160572708,False,1,1.228590692559095e-05,0.0001256753000005162,1.9495437965044714e-06
2024-01-18,186.09,189.14,185.83,188.63,78005800,188.43400000000003,188.43400000000003,189.55540000000002,189.55540000000002,181.02700000000002,181.02700000000002,51.588580665750335,-1.5620756255552237,-1.2788786664103338,-0.28319695914488996,51.28588577129561,0,-1.0,56.562455440116935,53.77447916031856,51.87857809080339,51.24558842270083,51.40052720041583,51.20964316084334,52.30606602476827,51.22893475449686,58.723208465295585,51.21805548035612,52.917708411836294,54.95552224301751,51.28744332421118,3.344999999999999,3.344999999999999,1.0,0.03257061528355587,0.03257061528355587,100018.51753000006,2294.7807350796065,21134.53446354039,49.776556246685004,0.0,0.0,183.44525,199.51797499999998,0.0,False,0,5.9492523259319086e-05,0.00018517530000061733,1.3547345471909278e-06
2024-01-19,189.33,191.95,188.82,191.56,68903000,188.16500000000002,188.16500000000002,189.80200000000002,189.80200000000002,181.15395,181.15395,56.955151833676595,-1.025707692122353,-1.2282444715527376,0.20253677943038473,55.10341855923709,0,0.0,64.04328694854064,60.4828921002311,57.54639349690481,55.2348049934649,56.488626547838834,55.585856904221,58.298520352494634,55.8233723631791,66.57858586337571,55.393029616758035,59.25777541050716,62.04768662121917,56.11865362551129,3.3305555555555535,3.3305555555555535,0.0,0.015533054127127244,0.0,100019.02820000006,0.0,21134.53446354039,49.99243455567815,0.0,0.0,186.3976388888889,202.40095833333334,0.0,False,0,5.105754540490892e-06,0.0001902820000005967,1.3036839187285932e-06
2024-01-22,192.3,195.33,192.26,193.89,60133900,188.118,188.118,190.0434,190.0434,181.29524999999998,181.29524999999998,60.68726905253783,-0.40791848282739807,-1.0641792738076699,0.6562607909802718,57.8607702260703,0,0.0,68.90951395773796,64.97419083863394,61.45723748865424,58.10431464470687,60.052069677750026,58.70458992654059,62.39715453716596,59.08038119030527,71.59399505382892,58.382794220369206,63.55117024711245,66.7335017270652,59.52377100346445,3.404444444444443,3.404444444444443,0.0,0.012163290874921628,0.0,100019.02820000006,0.0,21134.53446354039,48.90741598585027,0.0,0.0,188.6131111111111,204.97146666666666,0.0,False,0,0.0,0.0001902820000005967,1.3036839187285932e-06
2024-01-23,195.02,195.75,193.83,195.18,42355600,188.14299999999997,188.14299999999997,190.2892,190.2892,181.45234999999997,181.45234999999997,62.61966347356261,0.18365902853278726,-0.8146116133395785,0.9982706418723658,59.31339493300297,0,0.0,71.36186609967726,67.2630362806489,63.47531690865929,59.613068024442484,61.902856775422684,60.33725481882671,64.50426002215347,60.78129517275921,74.10410662964023,59.951478835070866,65.74929378246017,69.1090531028507,61.297368826411464,3.4522222222222214,3.4522222222222214,0.0,0.006653257001392632,0.0,100019.02820000006,0.0,21134.53446354039,48.23055120072263,0.0,0.0,189.82905555555556,206.41698333333335,0.0,False,0,0.0,0.0001902820000005967,1.3036839187285932e-06
2024-01-24,195.42,196.38,194.34,194.5,53631316,188.188,188.188,190.53099999999998,190.53099999999998,181.60154999999997,181.60154999999997,60.9197585947618,0.5908076881051727,-0.5335277530506284,1.124335441155801,58.20289152478123,0,0.0,68.12465667079462,64.78350592022653,61.63248220479809,58.445200962097196,60.32438256437763,59.0345550051686,62.49059156597743,59.39844854586191,70.28458523898799,58.719938585480605,63.527804406769704,66.30134842814908,59.82344696058092,3.4316666666666658,3.4316666666666658,0.0,-0.003483963520852562,-0.0,100019.02820000006,0.0,21134.53446354039,48.51945040655502,0.0,0.0,189.18091666666666,205.670075,0.0,False,0,0.0,0.0001902820000005967,1.3036839187285932e-06
2024-01-25,195.22,196.27,193.11,194.17,54822126,188.244,188.244,190.6864,190.6864,181.76225000000002,181.76225000000002,60.06755462376648,0.8767411656834838,-0.25147396930380594,1.1282151349872898,57.65286663112308,0,0.0,66.45274061202679,63.52088773706616,60.7059092784532,57.86609566295272,59.535036095030065,58.38681281745186,61.47460283907298,58.70972006903818,68.29168162643948,58.10846982788538,62.40228916115302,64.8626533993239,59.08797606056866,3.5233333333333325,3.5233333333333325,0.0,-0.0016966580976864876,-0.0,100019.02820000006,0.0,21134.53446354039,47.25711844233529,0.0,0.0,188.70883333333333,205.63844999999998,0.0,False,0,0.0,0.0001902820000005967,1.3036839187285932e-06
2024-01-26,194.27,194.76,191.94,192.42,44594011,188.2075,188.2075,190.83880000000002,190.83880000000002,181.92034999999998,181.92034999999998,55.62375492742234,0.9511706291344808,-0.010945049616148589,0.9621156787506294,54.770823579092685,0,0.0,57.84840076112438,56.97763615143778,55.87965828446949,54.83323105101985,55.415102127451114,54.99841968324422,56.189626267141584,55.109317844950695,58.09945313703018,54.90789017190932,56.557186698898306,57.42821252295315,55.24605725349534,3.5316666666666645,3.5316666666666645,0.0,-0.009012720811659936,-0.0,100019.02820000006,0.0,21134.53446354039,47.14561037616651,0.0,0.0,186.94591666666665,203.915575,0.0,False,0,0.0,0.0001902820000005967,1.3036839187285932e-06
2024-01-29,192.01,192.2,189.58,191.73,47145622,188.11499999999998,188.11499999999998,190.9246,190.9246,182.0785,182.0785,53.92965928672164,0.9436020249535488,0.1799643652977909,0.7636376596557579,53.660286944832905,0,0.0,54.65927590698959,54.51737868449646,54.044377151861916,53.66584565217387,53.841098208674346,53.69744960222692,54.185922969123695,53.72896700665169,54.366998542468046,53.67741478733559,54.34923890291431,54.649745116998744,53.77552849898349,3.2094444444444403,3.2094444444444403,0.0,-0.003585905830994718,-0.0,100019.02820000006,0.0,21134.53446354039,51.87894152004339,0.0,0.0,186.7553611111111,202.17674166666666,0.0,False,0,0.0,0.0001902820000005967,1.3036839187285932e-06
2024-01-30,190.94,191.8,187.47,188.04,55859400,187.8905,187.8905,190.92520000000002,190.92520000000002,182.1909,182.1909,45.881805455954066,0.6325599330744467,0.2704834788531221,0.3620764542213246,48.175311086231524,0,0.0,40.8839416172017,43.38576437718079,45.40484145338194,47.92251651492833,46.305007324298785,47.354655174641074,44.85447775984358,47.03488877409935,38.810910689487834,47.649650456710575,44.198864244589835,42.328761786739825,46.68674338055098,3.313888888888886,3.313888888888886,0.0,-0.019245814426537278,-0.0,100019.02820000006,0.0,21134.53446354039,50.24386339669582,0.0,0.0,182.9034722222222,198.82670833333333,0.0,False,0,0.0,0.0001902820000005967,1.3036839187285932e-06
2024-01-31,187.04,187.1,184.35,184.4,55467803,187.82850000000002,187.82850000000002,190.81900000000002,190.81900000000002,182.28685000000002,182.28685000000002,39.60345967502022,0.09128695586915114,0.23464417425632791,-0.14335721838717677,43.5631417932358,1,1.0,31.838044848224342,35.45174421574545,38.779878484744735,43.129672441888296,40.3376618761732,42.15393273472001,37.84161041634179,41.60233586497865,29.19658393832347,42.66132144606957,36.7510895853396,33.8576317842257,40.99987245357882,3.3316666666666634,3.3316666666666634,0.0,-0.019357583492873753,-0.0,100019.02820000006,0.0,21134.53446354039,49.975762074585724,49.975762074585724,9215.530526553608,179.23591666666667,195.244575,0.0,False,1,0.0,0.0001902820000005967,1.3036839187285932e-06
2024-02-01,183.99,186.95,183.82,186.86,64885408,187.959,187.959,190.7624,190.7624,182.395,182.395,45.07366651194734,-0.13758830497110353,0.16019767841084165,-0.2977859833819452,47.153362088436445,0,-1.0,41.78635529180238,43.24535434941479,44.688578497386565,46.90713334098118,45.429859407906626,46.368727270355464,44.26600593650177,46.074718251372175,40.76611542247504,46.64586239851558,43.792160514878034,42.59257515885024,45.762452428051866,3.361666666666663,3.361666666666663,1.0,0.013340563991323329,0.013340563991323329,100021.71421000005,970.5304923010262,22105.064955841415,49.529771138868064,0.0,0.0,181.6494166666667,197.802225,0.0,False,0,2.6854989978675192e-05,0.00021714210000056688,1.0351690293608496e-06
2024-02-02,179.86,187.33,179.25,185.85,102551700,188.156,188.156,190.65039999999996,190.65039999999996,182.4919,182.4919,43.33813365210407,-0.39590837195456174,0.04897646833776097,-0.4448848402923227,45.894736053583905,0,0.0,39.10809856263864,40.98772946258866,42.84912795791796,45.59817926165323,43.78590855889728,44.94510485197918,42.307500797976346,44.585188224997474,37.80696885495487,45.28214321003164,41.69584153562247,40.14385998923935,44.19993124041033,3.5649999999999977,3.5649999999999977,0.0,-0.005405116129722942,-0.0,100014.53435000006,0.0,22105.064955841415,46.70479120481385,0.0,0.0,180.32425,197.454075,0.0,False,0,-7.178301288568445e-05,0.00014534350000050544,1.7529248506664708e-06
2024-02-05,188.15,189.25,185.84,187.68,69668820,188.481,188.481,190.5912,190.5912,182.59215,182.59215,47.29775340206627,-0.4478012065204382,-0.050379066633878866,-0.39742213988655933,48.50948672471961,0,0.0,46.242803059669086,46.60002560345382,47.12144046498707,48.34724496540839,47.475690707469695,48.007516082097844,46.94711294465147,47.83194583323808,46.080476917585365,48.17964062296585,46.774010419895575,46.42254494722137,47.65420582604212,3.597222222222219,3.597222222222219,0.0,0.00984665052461664,0.0,100014.53435000006,0.0,22105.064955841415,46.2864316851414,0.0,0.0,182.10430555555556,199.38895833333333,0.0,False,0,0.0,0.00014534350000050544,1.7529248506664708e-06
2024-02-06,186.86,189.31,186.77,189.3,43490800,188.668,188.668,190.55100000000002,190.55100000000002,182.7054,182.7054,50.58952890697791,-0.3541240688552989,-0.11112806707816289,-0.242996001777136,50.72302983221793,0,0.0,51.93993972409955,51.16800500810322,50.65877481415544,50.6701006755417,50.55401060267774,50.583973102431266,50.77043439491054,50.55668211267585,52.5936840752949,50.622873220738235,50.93534793920422,51.49018807631028,50.545049096814495,3.600555555555551,3.600555555555551,0.0,0.008631713554987153,0.0,100014.53435000006,0.0,22105.064955841415,46.243580490864176,0.0,0.0,183.71913888888892,201.01980833333334,0.0,False,0,0.0,0.00014534350000050544,1.7529248506664708e-06
2024-02-07,190.64,191.05,188.61,189.41,53439000,188.88150000000002,188.88150000000002,190.53979999999999,190.53979999999999,182.82735,182.82735,50.81417732990045,-0.2679197693301205,-0.1424864075285544,-0.1254333618015661,50.873601292144215,0,0.0,52.33196752506951,51.48113802005276,50.90038451255793,50.828152434918216,50.763942082437836,50.75940432434422,51.031838151393906,50.74229180344421,53.04302238296962,50.78917000455696,51.22020013230532,51.83817034354154,50.742075873843845,3.5455555555555502,3.5455555555555502,0.0,0.0005810882197569978,0.0,100014.53435000006,0.0,22105.064955841415,46.960928417626256,0.0,0.0,183.91438888888888,200.9507833333333,0.0,False,0,0.0,0.00014534350000050544,1.7529248506664708e-06
2024-02-08,189.39,189.54,187.35,188.32,40962046,188.988,188.988,190.5104,190.5104,182.9423,182.9423,48.4628565349905,-0.2842791384277632,-0.17084495370839617,-0.11343418471936703,49.30604920410293,0,0.0,47.906559702457834,48.08616860436658,48.35840346952863,49.184435592980215,48.57441119213919,48.9366396457414,48.261643408425094,48.81302832020866,47.80474113774096,49.06091206259984,48.17181158701566,47.99974753825913,48.6917024051506,3.581111111111105,3.581111111111105,0.0,-0.005754712000422435,-0.0,100014.53435000006,0.0,22105.064955841415,46.49467036321607,0.0,0.0,182.76927777777777,199.97651666666664,0.0,False,0,0.0,0.00014534350000050544,1.7529248506664708e-06
2024-02-09,188.65,189.99,188.0,188.85,45155216,189.151,189.151,190.47940000000003,190.47940000000003,183.0677,183.0677,49.68208112047381,-0.25157745736828474,-0.1869914544403739,-0.06458600292791083,50.09118615663486,0,0.0,50.24468116353437,49.872137043613435,49.682090494957166,50.01183581915171,49.70456334006694,49.86355605388492,49.709718515764706,49.799106220123356,50.5736897879741,49.93529084531382,49.77073595660521,50.02400832028455,49.7449311674414,3.41444444444444,3.41444444444444,0.0,0.0028143585386575243,0.0,100014.53435000006,0.0,22105.064955841415,48.76417916714785,0.0,0.0,183.5576111111111,199.96401666666665,0.0,False,0,0.0,0.00014534350000050544,1.7529248506664708e-06
2024-02-12,188.42,188.67,186.79,187.15,41781934,189.2125,189.2125,190.435,190.435,183.18465,183.18465,45.928839086319975,-0.35870203822062763,-0.22133357119642466,-0.13736846702420297,47.60787887415148,0,0.0,43.14583302318328,44.425219260737585,45.61891344535351,47.405689495923326,46.214209580028644,46.968013156921586,45.275628004677635,46.73107648279457,42.19679350928155,47.19260213985553,44.88501149558118,43.8625880092638,46.4804989010052,3.343888888888886,3.343888888888886,0.0,-0.009001853322742837,-0.0,100014.53435000006,0.0,22105.064955841415,49.79309605603765,0.0,0.0,181.96697222222224,198.03435833333333,0.0,False,0,0.0,0.00014534350000050544,1.7529248506664708e-06
2024-02-13,185.77,186.21,183.51,185.04,56529529,189.283,189.283,190.33679999999995,190.33679999999995,183.2678,183.2678,41.71641587153764,-0.6068628689372133,-0.2984394307445824,-0.3084234381926309,44.71865801686591,0,0.0,35.94252680599959,38.60979548945993,41.09935008027192,44.3839183624563,42.26715644981702,43.63783783816718,40.39663159512199,43.21966380011886,34.03380284161716,44.024644118909826,39.58031680897028,37.42592278683783,42.765059630618005,3.187222222222221,3.187222222222221,0.0,-0.011274378840502308,-0.0,100014.53435000006,0.0,22105.064955841415,52.24065629445537,0.0,0.0,180.09980555555555,195.4144083333333,0.0,False,0,0.0,0.00014534350000050544,1.7529248506664708e-06
2024-02-14,185.32,185.53,182.44,184.15,54630517,189.3565,189.3565,190.195,190.195,183.34015,183.34015,40.04794363238733,-0.8653722050378008,-0.41182598560322614,-0.4535462194345746,43.54816554543873,1,1.0,33.26530686406346,36.377993935970046,39.31932055969221,43.16234356554333,40.69634651259182,42.29840771178569,38.48814502543525,41.81164067537876,31.075501960686097,42.747028902430905,37.522749986634466,34.98943797035329,41.28042422691584,3.1744444444444437,3.1744444444444437,0.0,-0.00480977086035439,-0.0,100014.53435000006,0.0,22105.064955841415,52.45093544999832,52.45093544999832,9658.83976311719,179.22961111111113,194.48281666666668,0.0,False,1,0.0,0.00014534350000050544,1.7529248506664708e-06
2024-02-15,183.55,184.49,181.35,183.86,65434500,189.118,189.118,190.08360000000002,190.08360000000002,183.41150000000002,183.41150000000002,39.493659999959974,-1.0811801212985017,-0.5456968127422812,-0.5354833085562205,43.16164274399573,1,0.0,32.367496742456424,35.6322885619694,38.72724256029827,42.75869514926006,40.175093332383355,41.855169172110294,37.852470602630724,41.34531254682749,30.081502454005303,42.32456865454667,36.836389280079196,34.17389621445646,40.78826830721261,3.139444444444444,3.139444444444444,1.0,-0.0015748031496062298,-0.0015748031496062298,100014.66080000006,-116.0958503241418,21988.969105517273,53.03568309348618,53.03568309348618,9751.14069356837,178.99386111111113,194.0788916666667,-0.0015748031496060561,False,1,1.2643162399239571e-06,0.00014660800000054763,1.740283904519968e-06
2024-02-16,183.42,184.85,181.67,182.31,49752500,188.6555,188.6555,189.86140000000003,189.86140000000003,183.48035,183.48035,36.57953362789036,-1.3615859802344232,-0.7088746462407096,-0.6527113339937136,41.11371345410682,1,0.0,27.786568151931235,31.76530165668565,35.621398204529726,40.621405995963386,37.42968827701336,39.51201961650539,34.52744872495306,38.882607376936996,25.079274535047148,40.08933190265702,33.25954196047,29.97313811861251,38.192314483409085,3.209444444444445,3.209444444444445,1.0,-0.008430327423039286,-0.008430327423039286,100013.11080000005,-620.5123034567223,21368.45680206055,51.87894152004332,51.87894152004332,9458.049828519097,177.33536111111113,192.75674166666667,-0.009991854466467399,False,1,-1.5497727909097314e-05,0.00013110800000060152,1.8952342131639544e-06
2024-02-20,181.79,182.43,180.0,181.56,53665600,188.03900000000002,188.03900000000002,189.6462,189.6462,183.5509,183.5509,35.22513077207286,-1.6255895907370927,-0.8922176351399862,-0.7333719555971066,40.145931770824966,1,0.0,25.769709580081653,30.014080164276734,34.18431578803971,39.61289331712024,36.1490137360434,38.4103476598821,32.9974240312701,37.72729270614424,22.92704589089817,39.03637373632815,31.62507136082587,28.09330985984181,36.97764198743986,3.2311111111111126,3.2311111111111126,1.0,-0.004113871976304084,-0.004113871976304084,100012.36080000005,-300.2478887693869,21068.208913291164,51.53106003460973,51.53106003460973,9355.979259883743,176.55177777777777,192.07726666666667,-0.014064621232690701,False,1,-7.499016818957038e-06,0.00012360800000044136,1.9702101689600405e-06
2024-02-21,181.94,182.89,180.66,182.32,41529674,187.39600000000002,187.39600000000002,189.40720000000002,189.40720000000002,183.63354999999999,183.63354999999999,37.740781668507864,-1.7532780081880333,-1.0644297097495956,-0.6888482984384376,41.608387703125324,1,0.0,31.525606453083,34.10437395146856,36.97553727998489,41.1708231947778,38.43600706507491,40.19932589904765,36.12635884208176,39.657696062037424,30.026220947676364,40.702291779515654,35.175998018460845,32.89140604637184,39.072141139441634,3.1794444444444454,3.1794444444444454,1.0,0.004185944040537404,0.004185944040537404,100013.12080000006,304.25119395296497,21372.46010724413,52.36845101542727,52.36845101542727,9547.8159891327,177.3918611111111,192.66909166666667,-0.009937550909584609,False,1,7.599060695362425e-06,0.0001312080000006599,1.8942345337524812e-06
2024-02-22,183.48,184.96,182.46,184.37,52292208,186.8895,186.8895,189.18040000000002,189.18040000000002,183.68755,183.68755,44.052524230068286,-1.6698056513967856,-1.1855048980790337,-0.4843007533177519,45.38767044488449,0,-1.0,44.735769735079685,43.926379688711975,43.924791108967106,45.18606176020001,44.210974691170016,44.780274327388604,43.84314745163013,44.581224492902074,45.75100347245896,44.98286724334623,43.83112589394187,44.19173235138597,44.389671668734664,3.1694444444444465,3.1694444444444465,1.0,0.011243966652040527,0.011243966652040527,100015.17080000007,820.6775626363087,22193.137669880438,52.533680133442616,0.0,0.0,179.4573611111111,194.68654166666667,0.0,False,0,2.0497310588840634e-05,0.00015170800000063878,1.6893002545770308e-06
